SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,EAST,WEST,WOODLAND,MANUAL_START,MANUAL_END,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CORE,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2
370,birch spp.,Betula,spp.,,,BETUL,41,41,4,37,221,X,X,,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.51,23,0.58,23,73.8,23,54.8,23,0.58,23,10.98,21,0.11585,0.94181,0.1074
371,yellow birch,Betula,alleghaniensis,,,BEAL2,30,30,4,27,98,X,X,,,X,X,H,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.78859,0.55,1,0.62,3,71.90909,1,60.25806,22,0.62,1,9.8,27,0.11585,0.94181,0.1074
372,sweet birch,Betula,lenta,,,BELE,42,42,4,27,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.6,1,0.62,22,73,1,52.5,11,0.65,1,9.8,21,0.11585,0.94181,0.1074
373,river birch,Betula,nigra,,,BENI,41,41,3,28,129,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.49,11,0.55,22,86.42857,22,45.69091,22,0.56,11,9.8,21,0.11585,0.94181,0.1074
520,persimmon spp.,Diospyros,spp.,,,DIOSP,43,47,4,29,93,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.64,25,0.5,25,58,25,89,25,0.74,25,15,25,0.12766,0.91979,0.12152
521,common persimmon,Diospyros,virginiana,,,DIVI5,42,42,4,29,93,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.64,9,0.5,22,57.75,9,89.1,22,0.74,9,15,21,0.12766,0.91979,0.12152
522,Texas persimmon,Diospyros,texana,,,DITE3,43,47,4,29,93,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.64,25,0.5,25,58,25,89,25,0.74,25,15,25,0.12766,0.91979,0.12152
523,Anacua knockaway,Ehretia,anacua,,,EHAN,48,48,3,36,209,,,,,X,,H,,,,,,E,,X,4,,,6/7/2007,333,,3/19/2008,333,N,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12798,0.92267,0.12506
531,American beech,Fagus,grandifolia,,,FAGR,33,33,4,27,102,X,X,,,X,X,H,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.63243,0.56,1,0.67,5,54.53571,5,88.95522,22,0.64,1,6,34,0.12798,0.92267,0.12506
540,ash spp.,Fraxinus,spp.,,,FRAXI,36,47,3,33,221,X,X,X,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,9/24/2009,10497,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.51,23,0.46,23,61,23,86,23,0.55,23,16,35,0.12766,0.91979,0.12152
541,white ash,Fraxinus,americana,,,FRAM2,36,36,4,33,103,X,X,,,X,X,H,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.55,1,0.5,5,45.69091,1,89.1,22,0.6,1,16,21,0.12766,0.91979,0.12152
542,Oregon ash,Fraxinus,latifolia,,,FRLA,47,47,4,33,135,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.5,1,0.5,6,60.26,22,89.1,22,0.55,1,16,21,0.12766,0.91979,0.12152
543,black ash,Fraxinus,nigra,,,FRNI,36,36,3,33,104,X,X,,,X,X,H,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.45,1,0.43,3,85.17778,5,90.06977,22,0.49,1,16,21,0.12766,0.91979,0.12152
544,green ash,Fraxinus,pennsylvanica,,,FRPE,36,47,4,36,105,X,X,,X,X,X,H,X,X,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.53,1,0.48,5,57.22642,16,70.27083,13,0.56,1,16,33,0.12766,0.91979,0.12152
545,pumpkin ash,Fraxinus,profunda,,,FRPR,36,36,3,33,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.48,11,0.45,22,66.9375,22,88.75556,22,0.52,11,16,21,0.12766,0.91979,0.12152
546,blue ash,Fraxinus,quadrangulata,,,FRQU,36,36,4,33,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93622,0.53,1,0.39,6,51.18868,22,89.02564,22,0.58,1,16,21,0.12766,0.91979,0.12152
547,velvet ash,Fraxinus,velutina,,,FRVE2,47,47,4,33,221,,,X,X,X,,H,,,,X,,,W,,1.7,,,2/24/2005,333,,10/9/2009,440,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.51,24,0.46,24,61,24,86,24,0.55,24,16,24,0.12766,0.91979,0.12152
500,hawthorn spp.,Crataegus,spp.,,,CRATA,43,47,4,29,101,X,X,X,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,9/29/2009,10497,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
501,cockspur hawthorn,Crataegus,crus-galli,,,CRCR2,43,43,4,29,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
502,downy hawthorn,Crataegus,mollis,,,CRMO2,43,43,4,29,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
503,Brainerd's hawthorn,Crataegus,brainerdii,,,CRBR3,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
504,pear hawthorn,Crataegus,calpodendron,,,CRCA,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
505,fireberry hawthorn,Crataegus,chrysocarpa,,,CRCH,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
506,broadleaf hawthorn,Crataegus,dilatata,,,CRDI,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
507,fanleaf hawthorn,Crataegus,flabellata,,,CRFL,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
508,oneseed hawthorn,Crataegus,monogyna,,,CRMO3,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
509,scarlet hawthorn,Crataegus,pedicellata,,,CRPE,43,47,4,29,101,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
510,eucalyptus spp.,Eucalyptus,spp.,,,EUCAL,42,47,4,26,148,,,X,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/20/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
511,Tasmanian bluegum,Eucalyptus,globulus,,,EUGL,43,47,4,26,148,,,X,,,,H,,,,,,,W,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
512,river redgum,Eucalyptus,camaldulensis,,,EUCA2,43,47,4,26,148,,,X,,,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
513,grand eucalyptus,Eucalyptus,grandis,,,EUGR12,43,47,4,26,148,,,X,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
514,swampmahogany,Eucalyptus,robusta,,,EURO2,43,47,4,37,148,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
771,"sweet cherry, domesticated",Prunus,avium,,,PRAV,43,47,3,33,221,X,X,X,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,53,24,91,24,0.5,24,9.19,24,0.12766,0.91979,0.12152
772,"sour cherry, domesticated",Prunus,cerasus,,,PRCE,43,47,3,33,221,X,X,X,,,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,53,24,91,24,0.5,24,9.19,24,0.12766,0.91979,0.12152
773,"European plum, domesticated",Prunus,domestica,,,PRDO,43,47,3,33,221,X,X,X,,,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,53,24,91,24,0.5,24,9.19,24,0.12766,0.91979,0.12152
774,"Mahaleb cherry, domesticated",Prunus,mahaleb,,,PRMA,43,47,3,33,221,X,X,X,,,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,24,0.63,24,53,24,91,24,0.5,24,9.19,24,0.12766,0.91979,0.12152
800,oak spp,Quercus,spp.,,,QUERC,42,48,4,37,221,X,X,X,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.59,23,0.58,23,75.27,23,83,23,0.66,23,19.12,21,0.12798,0.92267,0.12506
801,California live oak,Quercus,agrifolia,,,QUAG,46,46,4,29,138,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
802,white oak,Quercus,alba,,,QUAL,25,25,4,29,81,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.6,1,0.56,5,68.26667,5,88.875,17,0.68,1,16,36,0.12798,0.92267,0.12506
803,Arizona white oak,Quercus,arizonica,,,QUAR,48,48,4,38,210,,,,X,X,,H,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
804,swamp white oak,Quercus,bicolor,,,QUBI,25,25,4,29,222,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.64,1,0.55,22,57.75,5,89.4,22,0.72,1,16,21,0.12798,0.92267,0.12506
805,canyon live oak,Quercus,chrysolepis,,,QUCH2,46,46,4,29,142,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.7,7,0.64,6,73.98571,5,90.29688,22,0.74,21,16,21,0.12798,0.92267,0.12506
806,scarlet oak,Quercus,coccinea,,,QUCO2,28,28,4,29,82,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.6,1,0.71,3,70.93333,5,48.97183,14,0.67,1,22,21,0.12798,0.92267,0.12506
807,blue oak,Quercus,douglasii,,,QUDO,46,46,4,29,134,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
808,Durand oak,Quercus,sinuata,sinuata,,QUSIS,25,25,4,29,89,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
809,northern pin oak,Quercus,ellipsoidalis,,,QUEL,28,28,4,29,211,X,X,,,X,,H,X,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
810,Emory oak,Quercus,emoryi,,,QUEM,48,48,4,38,210,,,,X,X,,H,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
811,Engelmann oak,Quercus,engelmannii,,,QUEN,46,46,4,38,210,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
812,southern red oak,Quercus,falcata,,,QUFA,28,28,4,29,88,X,X,,,X,X,H,,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.52,1,0.68,3,97.23077,5,48.47059,14,0.59,1,22,36,0.12798,0.92267,0.12506
813,cherrybark oak,Quercus,pagoda,,,QUPA5,26,26,4,29,87,X,X,,,X,X,H,,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.81068,0.61,1,0.63,6,68.13115,5,90.77778,17,0.69,1,22,21,0.12798,0.92267,0.12506
814,Gambel oak,Quercus,gambelii,,,QUGA,48,48,4,38,158,,,,X,X,,H,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.65075,0.61,10,0.63,22,65.5082,5,65.61208,22,0.63,21,22,21,0.12798,0.92267,0.12506
815,Oregon white oak,Quercus,garryana,,,QUGA4,46,46,4,29,140,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.64,11,0.63,7,57.75,5,65.34921,22,0.72,11,16,21,0.12798,0.92267,0.12506
816,scrub oak,Quercus,ilicifolia,,,QUIL,43,43,4,29,89,,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
817,shingle oak,Quercus,imbricaria,,,QUIM,28,28,4,29,202,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
818,California black oak,Quercus,kelloggii,,,QUKE,46,46,4,29,139,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.51,15,0.45,6,101.09804,5,88.75556,22,0.55,21,22,21,0.12798,0.92267,0.12506
819,turkey oak,Quercus,laevis,,,QULA2,43,43,4,29,89,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
820,laurel oak,Quercus,laurifolia,,,QULA3,28,28,4,29,201,,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.56,1,0.5,22,83.14286,5,121.16,13,0.63,1,16,21,0.12798,0.92267,0.12506
821,California white oak,Quercus,lobata,,,QULO,46,46,4,29,226,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.55,7,0.55,7,83.56364,5,89.4,22,0.58,21,16,21,0.12798,0.92267,0.12506
822,overcup oak,Quercus,lyrata,,,QULY,27,27,4,29,128,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243,0.57,1,0.51,6,77.12281,5,88.52941,22,0.63,1,22,21,0.12798,0.92267,0.12506
823,bur oak,Quercus,macrocarpa,,,QUMA2,25,47,4,29,83,X,X,,X,X,,H,X,,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.76989,0.58,1,0.54,3,74.06897,5,89.92593,22,0.64,1,16,21,0.12798,0.92267,0.12506
374,water birch,Betula,occidentalis,,,BEOC2,41,47,3,28,221,X,,X,X,X,,H,,,,X,,E,W,,1.7,,,2/24/2005,333,,3/20/2008,333,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.51,24,0.58,24,73.8,24,54.8,24,0.58,24,10.98,24,0.11585,0.94181,0.1074
375,paper birch,Betula,papyrifera,,,BEPA,41,47,3,28,99,X,X,X,X,X,X,H,X,X,X,X,,E,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.48,1,0.56,5,73.60417,1,51.67857,18,0.55,1,12.6,28,0.11585,0.94181,0.1074
377,Virginia roundleaf birch,Betula,uber,,,BEUB,41,47,3,27,221,,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.51,24,0.58,24,73.8,24,54.8,24,0.58,24,10.98,24,0.11585,0.94181,0.1074
378,northwestern paper birch,Betula,x utahensis,,,BEUT,47,47,3,28,99,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.51,24,0.58,24,73.8,24,54.8,24,0.58,24,10.98,24,0.11585,0.94181,0.1074
379,gray birch,Betula,populifolia,,,BEPO,41,41,3,28,224,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,7,-1.9123,2.3651,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.45,11,0.55,22,63.82222,5,63.16364,11,0.51,11,12.6,21,0.11585,0.94181,0.1074
381,"chittamwood, gum bumelia",Sideroxylon,lanuginosum,,lanuginosum,SILAL3,43,43,4,25,151,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
